name,price,detail_link,image_link,tags
"Old Perth Vintage Collection 2007 56,7%","€184,95",https://slijterijdehelm.nl/winkel/whisky/malt/old-perth-vintage-collection-2007-567/,https://slijterijdehelm.nl/wp-content/uploads/2025/11/Old-Perth-Vintage-Collection-2007-567-600x600.png,"Malt, Whisky"
GlenAllachie Moscatel Wood finish 12 years old,"€75,95",https://slijterijdehelm.nl/winkel/whisky/malt/glenallachie-moscatel-wood-finish-12-years-old/,https://slijterijdehelm.nl/wp-content/uploads/2025/11/GlenAllachie-Moscatel-Wood-finish-12-years-old-600x600.png,"Malt, Whisky"
Smokehead High Voltage,"€72,95",https://slijterijdehelm.nl/winkel/whisky/malt/smokehead-high-voltage/,https://slijterijdehelm.nl/wp-content/uploads/2025/11/Smokehead-high-voltage-600x600.jpg,"Malt, Whisky"
Famous Grouse Smoky Black,"€21,95",https://slijterijdehelm.nl/winkel/whisky/malt/famous-grouse-smoky-black/,https://slijterijdehelm.nl/wp-content/uploads/2025/11/Famous-Grouse-Smoky-Black-600x600.jpg,"Blended, Malt, Whisky"
"Milk & Honey Art & Craft Belgian Ale Edition 4 55,1%","€87,95",https://slijterijdehelm.nl/winkel/whisky/malt/milk-honey-art-craft-belgian-ale-edition-4-551/,https://slijterijdehelm.nl/wp-content/uploads/2025/11/Milk-038-Honey-Belgian-Ale-600x600.png,"Malt, Whisky"
"Milk & Honey Art & Craft Barley Wine Edition 5 55,7%","€87,95",https://slijterijdehelm.nl/winkel/whisky/malt/milk-honey-art-craft-barley-wine-edition-5-557/,https://slijterijdehelm.nl/wp-content/uploads/2025/11/Milk-038-Honey-Barley-Wine-600x600.png,"Malt, Whisky"
Loch Lomond Steam & Fire,"€43,95",https://slijterijdehelm.nl/winkel/whisky/malt/loch-lomond-steam-fire/,https://slijterijdehelm.nl/wp-content/uploads/2025/11/Loch-Lomond-Steam-amp-Fire-600x600.png,"Malt, Whisky"
Tobermory 2004 17 years old Oloroso Cask Strength,"€139,95",https://slijterijdehelm.nl/winkel/whisky/malt/tobermory-2004-17-years-old-oloroso-cask-strength/,https://slijterijdehelm.nl/wp-content/uploads/2025/11/Tobermory-17-years-old-Oloroso-600x600.jpg,"Malt, Whisky"
Benriach Cask edition 2008 12 Years Old #4052,"€149,95",https://slijterijdehelm.nl/winkel/whisky/malt/benriach-cask-edition-2008-12-years-old-4052/,https://slijterijdehelm.nl/wp-content/uploads/2025/11/Benriach-Cask-edition-2008-12-Years-Old-4052-600x600.jpg,"Malt, Whisky"
Tobermory 23 Years Old Oloroso Cask Finish,"€349,95",https://slijterijdehelm.nl/winkel/whisky/zeer-exclusieve-bottelingen/tobermory-23-years-old-oloroso-cask-finish/,https://slijterijdehelm.nl/wp-content/uploads/2025/11/Tobermory-23-600x600.jpg,"Malt, Whisky, Zeer exclusieve bottelingen"
Tobermory 18 Years Old,"€154,95",https://slijterijdehelm.nl/winkel/whisky/malt/tobermory-18-years-old/,https://slijterijdehelm.nl/wp-content/uploads/2025/11/Tobermory-18-years-old-600x600.png,"Malt, Whisky"
Tobermory 20 Years Old Sherry Cask Finish,"€176,95",https://slijterijdehelm.nl/winkel/whisky/malt/tobermory-20-years-old-sherry-cask-finish/,https://slijterijdehelm.nl/wp-content/uploads/2025/11/Tobermory-20-Years-Old-Sherry-600x600.jpg,"Malt, Whisky"
"Gordon & Macphail Speymalt Macallan 2007 58,9%","€253,95",https://slijterijdehelm.nl/winkel/whisky/malt/gordon-macphail-speymalt-macallan-2007-589/,https://slijterijdehelm.nl/wp-content/uploads/2025/11/Gordon-amp-Macphail-Speymalt-Macallan-2007-589-600x600.png,"Malt, Whisky"
Jameson Crested Ten,"€34,95",https://slijterijdehelm.nl/winkel/whisky/blended/jameson-crested-ten/,https://slijterijdehelm.nl/wp-content/uploads/2025/11/Jameson-Crested-600x600.png,Blended
"Big Peat Limited Christmas Edition 2023 Sherry Finish 54,8%","€59,95",https://slijterijdehelm.nl/winkel/whisky/malt/big-peat-limited-christmas-edition-2023-sherry-finish-548/,https://slijterijdehelm.nl/wp-content/uploads/2025/11/Big-Peat-Limited-Christmas-Edition-2023-Sherry-Finish-548-600x600.png,"Malt, Whisky"
"Laphroaig 10 years old Cask Strength Batch 16 58,5%","€112,95",https://slijterijdehelm.nl/winkel/whisky/malt/laphroaig-10-years-old-cask-strength-batch-16-585/,https://slijterijdehelm.nl/wp-content/uploads/2025/11/Laphroaig-10-years-old-Cask-Strength-Batch-16-585-600x600.png,"Malt, Whisky"
Claxton’s Exploration Series Tamnavulin 2010 11 years old 50%,"€85,95",https://slijterijdehelm.nl/winkel/whisky/malt/claxtons-exploration-series-tamnavulin-2010-11-years-old-50/,https://slijterijdehelm.nl/wp-content/uploads/2025/11/Claxtons-Exploration-Series-Tamnavulin-2010-11-years-old-50-600x600.png,"Malt, Whisky"
Aberlour Casg Annamh,"€55,95",https://slijterijdehelm.nl/winkel/whisky/malt/aberlour-casg-annamh/,https://slijterijdehelm.nl/wp-content/uploads/2025/11/Blank-Print-Document-600x600.jpeg,Malt
Heaven’s Door Straight Bourbon,"€76,95",https://slijterijdehelm.nl/winkel/whisky/bourbon/heavens-door-straight-bourbon/,https://slijterijdehelm.nl/wp-content/uploads/2025/11/Heavens-Door-straight-bourbon-600x600.png,"Bourbon, Whisky"
"The Maltman Williamson 2012 9 years old #162 54,4%","€108,95",https://slijterijdehelm.nl/winkel/whisky/malt/the-maltman-williamson-2012-9-years-old-162-544/,https://slijterijdehelm.nl/wp-content/uploads/2025/11/The-Maltman-Williamson-9-years-old-162-544-1-600x600.png,"Malt, Whisky"
"The Maltman Inchfad 2005 14 years old #420 52,1%","€103,95",https://slijterijdehelm.nl/winkel/whisky/malt/the-maltman-inchfad-2005-14-years-old-420-521/,https://slijterijdehelm.nl/wp-content/uploads/2025/11/The-Maltman-Inchfad-14-years-old-2005-420-600x600.jpg,"Malt, Whisky"
Ardbeg Uigeadail,"€84,95",https://slijterijdehelm.nl/winkel/whisky/malt/ardbeg-uigeadail/,https://slijterijdehelm.nl/wp-content/uploads/2025/11/Ardbeg-Uigeadail-600x600.jpeg,"Malt, Whisky"
Compass Box Rogues Banques,"€229,95",https://slijterijdehelm.nl/winkel/whisky/zeer-exclusieve-bottelingen/compass-box-rogues-banques/,https://slijterijdehelm.nl/wp-content/uploads/2025/11/Compass-Box-Rogues-Banques-whisky-600x600.png,"Blended, Whisky, Zeer exclusieve bottelingen"
"Teeling 14 years old PX #29603 57,3%","€169,95",https://slijterijdehelm.nl/winkel/whisky/zeer-exclusieve-bottelingen/teeling-14-years-old-px-29603-573/,https://slijterijdehelm.nl/wp-content/uploads/2025/11/Teeling-14-years-old-PX-29603-573-600x600.png,"Malt, Whisky, Zeer exclusieve bottelingen"
Suntory Toki Whisky,"€36,95",https://slijterijdehelm.nl/winkel/whisky/malt/suntory-toki-whisky/,https://slijterijdehelm.nl/wp-content/uploads/2025/11/Suntort-600x600.jpg,Malt
Ardbeg Supernova 2015,"€384,95",https://slijterijdehelm.nl/winkel/whisky/zeer-exclusieve-bottelingen/ardbeg-supernova-2015/,https://slijterijdehelm.nl/wp-content/uploads/2025/11/Ardbeg-Supernova-2015-600x600.png,"Malt, Whisky, Zeer exclusieve bottelingen"
Macallan a night on earth 2022,"€196,95",https://slijterijdehelm.nl/winkel/whisky/zeer-exclusieve-bottelingen/macallan-a-night-on-earth-2022/,https://slijterijdehelm.nl/wp-content/uploads/2025/11/Macallan-a-night-on-earth-2022-600x600.jpg,"Malt, Whisky, Zeer exclusieve bottelingen"
James Eadie Single Cask Mannochmore 2011 10 years old #6678,"€79,95",https://slijterijdehelm.nl/winkel/whisky/malt/james-eadie-single-cask-mannochmore-2011-10-years-old-6678/,https://slijterijdehelm.nl/wp-content/uploads/2025/11/James-Eadie-Single-Cask-Mannochmore-2011-10-years-old-6678-600x600.png,"Malt, Whisky"
James Eadie Single Cask Inchgower 2009 12 years old #348039,"€92,95",https://slijterijdehelm.nl/winkel/whisky/malt/james-eadie-single-cask-inchgower-2009-12-years-old-348039/,https://slijterijdehelm.nl/wp-content/uploads/2025/11/James-Eadie-Inchgower-2009-12-years-old-348039-600x600.png,"Malt, Whisky"
Glengoyne 10 Years Old,"€39,95",https://slijterijdehelm.nl/winkel/whisky/malt/glengoyne-10-years-old/,https://slijterijdehelm.nl/wp-content/uploads/2025/11/Glengoyne-10-years-old-600x600.jpg,Malt
Balvenie 14 Years the week of peat,"€99,95",https://slijterijdehelm.nl/winkel/whisky/malt/balvenie-14-years-the-week-of-peat/,https://slijterijdehelm.nl/wp-content/uploads/2025/11/Balvenie-14-Years-the-week-of-peat-600x600.png,"Malt, Whisky"
Kurayoshi Sherry Rabbit Limited Edition,"€199,95",https://slijterijdehelm.nl/winkel/whisky/zeer-exclusieve-bottelingen/kurayoshi-sherry-rabbit-limited-edition/,https://slijterijdehelm.nl/wp-content/uploads/2025/11/Kurayoshi-sherry-rabbit-Limited-Edition-1-600x600.jpg,"Malt, Whisky, Zeer exclusieve bottelingen"
Grants liter,"€21,95",https://slijterijdehelm.nl/winkel/whisky/blended/grants-liter/,https://slijterijdehelm.nl/wp-content/uploads/2025/11/Grants-whisky-liter-600x600.png,Blended
"First Cask Highland 11 Years Old 2010 CS 55,4 %","€84,95",https://slijterijdehelm.nl/winkel/whisky/malt/first-cask-highland-11-years-old-2010-cs-554/,https://slijterijdehelm.nl/wp-content/uploads/2025/11/First-Cask-Highland-11-yrs-2010-CS-55-600x600.png,"Malt, Whisky"
"North Star Glenlossie 11 years old #022 61,1%","€73,95",https://slijterijdehelm.nl/winkel/whisky/malt/north-star-glenlossie-11-years-old-022-611/,https://slijterijdehelm.nl/wp-content/uploads/2025/11/North-Star-Glenlossie-11-years-old-022-600x600.png,"Malt, Whisky"
"North Star Spirits The Magician 45,5%","€48,95",https://slijterijdehelm.nl/winkel/whisky/blended/north-star-spirits-the-magician-455/,https://slijterijdehelm.nl/wp-content/uploads/2025/11/North-Star-Spirits-The-Magician-455-600x600.jpg,"Blended, Whisky"
Glenrothes 12 Years Old,"€49,95",https://slijterijdehelm.nl/winkel/whisky/malt/glenrothes-12-years-old/,https://slijterijdehelm.nl/wp-content/uploads/2025/11/Glenrothes-12-600x600.jpg,Malt
"Signatory Vintage Cask Strength Cambus 1991 30 years old #104233 51,5%","€189,95",https://slijterijdehelm.nl/winkel/whisky/malt/signatory-vintage-cask-strength-cambus-1991-30-years-old-104233-515/,https://slijterijdehelm.nl/wp-content/uploads/2025/11/Signatory-Vintage-Cask-Strength-Cambus-1991-30-years-old-1991-104228-554-600x600.png,"Malt, Whisky"
"Annandale Man O’ Words 2015 60,8% #822","€154,95",https://slijterijdehelm.nl/winkel/whisky/zeer-exclusieve-bottelingen/annandale-man-o-words-2015-608-822/,https://slijterijdehelm.nl/wp-content/uploads/2025/11/Annandale-Man-O8217-Words-2015-608-600x600.jpg,"Malt, Whisky, Zeer exclusieve bottelingen"
"Annandale Man O’ Words  2014 61,5% #145","€349,95",https://slijterijdehelm.nl/winkel/whisky/zeer-exclusieve-bottelingen/annandale-man-o-words-2014-615-145/,https://slijterijdehelm.nl/wp-content/uploads/2025/11/Annandale-Man-O-sword-1-600x600.png,"Malt, Whisky, Zeer exclusieve bottelingen"
"Annandale Man O’ Words 2014 61,1% #106","€349,95",https://slijterijdehelm.nl/winkel/whisky/zeer-exclusieve-bottelingen/annandale-man-o-words-2014-611-106/,https://slijterijdehelm.nl/wp-content/uploads/2025/11/Annandale-Man-O-sword-600x600.png,"Malt, Whisky, Zeer exclusieve bottelingen"
Smokehead Tequila Cask,"€74,95",https://slijterijdehelm.nl/winkel/whisky/malt/smokehead-tequila-cask/,https://slijterijdehelm.nl/wp-content/uploads/2025/11/Smokehead-Tequila-Cask-600x600.png,"Malt, Whisky"
Fercullen Single Irish Whisky First Release 46%,"€45,95",https://slijterijdehelm.nl/winkel/whisky/malt/fercullen-single-irish-whisky-first-release-46/,https://slijterijdehelm.nl/wp-content/uploads/2025/11/Fercullen-Single-Irish-Whisky-First-Release-46-600x600.png,"Malt, Whisky"
"Cotswolds Sherry Cask 57,4%","€72,95",https://slijterijdehelm.nl/winkel/whisky/malt/cotswolds-sherry-cask-574/,https://slijterijdehelm.nl/wp-content/uploads/2025/11/Cotswolds-Sherry-Cask-574-600x600.png,Malt
Cask Islay A.D. Rattray,"€49,95",https://slijterijdehelm.nl/winkel/whisky/malt/cask-islay-a-d-rattray/,https://slijterijdehelm.nl/wp-content/uploads/2025/11/Cask-Islay-600x600.png,Malt
"Adelphi The E&K 5 Years Old 57,8%","€149,95",https://slijterijdehelm.nl/winkel/whisky/malt/adelphi-the-ek-5-years-old-578/,https://slijterijdehelm.nl/wp-content/uploads/2025/11/The-E038K-By-Adelphi-600x600.jpg,"Malt, Whisky"
Higgledy Piggledy Grain Whisky,"€39,95",https://slijterijdehelm.nl/winkel/whisky/bourbon/higgledy-piggledy-grain-whisky/,https://slijterijdehelm.nl/wp-content/uploads/2025/11/Higgledy-Piggledy-Grain-Whisky-600x600.png,"Bourbon, Whisky"
"Talisker Parley Wilder Seas 48,6%","€89,95",https://slijterijdehelm.nl/winkel/whisky/malt/talisker-parley-wilder-seas-486/,https://slijterijdehelm.nl/wp-content/uploads/2025/11/Talisker-Parley-Wilder-Seas-486-600x600.png,"Malt, Whisky"
Port Charlotte Islay Barley 2014 50%,"€84,95",https://slijterijdehelm.nl/winkel/whisky/malt/port-charlotte-islay-barley-2014-50/,https://slijterijdehelm.nl/wp-content/uploads/2025/11/Port-Charlotte-Islay-Barley-2014-50-600x600.png,"Malt, Whisky"
"Bladnoch 14 years old oloroso sherry cask 46,7%","€110,95",https://slijterijdehelm.nl/winkel/whisky/malt/bladnoch-14-years-old-oloroso-sherry-cask-467/,https://slijterijdehelm.nl/wp-content/uploads/2025/11/Bladnoch-14-years-old-oloroso-sherry-cask-467-600x600.png,"Malt, Whisky"
Glenallachie 8 Years Old Koval Rye Quarter Cask Wood Finish,"€59,95",https://slijterijdehelm.nl/winkel/whisky/malt/glenallachie-8-years-old-koval-rye-quarter-cask-wood-finish/,https://slijterijdehelm.nl/wp-content/uploads/2025/11/GlenAllachie-8yo-Koval-Rye-Quarter-Cask-Wood-Finish-600x600.png,"Malt, Whisky"
Glenallachie Virgin Oak Spanish 10 years old,"€74,95",https://slijterijdehelm.nl/winkel/whisky/malt/glenallachie-virgin-oak-spanish-10-years-old/,https://slijterijdehelm.nl/wp-content/uploads/2025/11/Glenallachie-Virgin-Oak-Spanish-10-years-old-600x600.png,"Malt, Whisky"
Glenallachie Virgin Oak Hungarian 7 years old,"€67,95",https://slijterijdehelm.nl/winkel/whisky/malt/glenallachie-virgin-oak-hungarian-7-years-old/,https://slijterijdehelm.nl/wp-content/uploads/2025/11/Glenallachie-Virgin-Oak-Hungarian-7-years-old-600x600.png,"Malt, Whisky"
Glen Garioch 12 Years Old,"€51,95",https://slijterijdehelm.nl/winkel/whisky/malt/glen-garioch-12-years-old/,https://slijterijdehelm.nl/wp-content/uploads/2025/11/Glen-Garioch-12-Years-Old-600x600.jpg,"Malt, Whisky"
"Ardbeg Corryvreckan 0,7 ltr","€99,95",https://slijterijdehelm.nl/winkel/whisky/malt/ardbeg-corryvreckan-07-ltr/,https://slijterijdehelm.nl/wp-content/uploads/2025/11/Blank-Print-Document-22-600x600.jpeg,"Malt, Whisky"
Elements of Islay Cask Edit 46%,"€49,95",https://slijterijdehelm.nl/winkel/whisky/malt/elements-of-islay-cask-edit-46/,https://slijterijdehelm.nl/wp-content/uploads/2025/11/Elements-of-Islay-Cask-Edit-46-600x600.png,"Malt, Whisky"
Teeling Pot Still Wonders of the Wood #2 50%,"€72,95",https://slijterijdehelm.nl/winkel/whisky/malt/teeling-pot-still-wonders-of-the-wood-2-50/,https://slijterijdehelm.nl/wp-content/uploads/2025/11/Teeling-Pot-Still-Wonders-of-the-Wood-2-50-600x600.png,"Malt, Whisky"
Cask Noir Brave New Spirits The Thane Of Fife Macduff 2012 #900352,"€107,95",https://slijterijdehelm.nl/winkel/whisky/malt/cask-noir-brave-new-spirits-the-thane-of-fife-macduff-2012-900352/,https://slijterijdehelm.nl/wp-content/uploads/2025/11/Cask-Noir-Brave-New-Spirits-The-Thane-Of-Fife-Macduff-2012-900352-600x600.png,"Malt, Whisky"
"Chapter 7 Prologue Peated batch 2 47,9%","€52,95",https://slijterijdehelm.nl/winkel/whisky/malt/chapter-7-prologue-peated-batch-2-479/,https://slijterijdehelm.nl/wp-content/uploads/2025/11/Chapter-7-Prologue-Peated-batch-2-479-600x600.png,"Malt, Whisky"
"Signatory Vintage Cask Strength Glen Keith 1993 29 years old #82787 51,8%","€369,95",https://slijterijdehelm.nl/winkel/whisky/zeer-exclusieve-bottelingen/signatory-vintage-cask-strength-glen-keith-1993-29-years-old-82787-518/,https://slijterijdehelm.nl/wp-content/uploads/2025/11/Signatory-Vintage-cask-strength-Glen-Keith-1993-29-years-old-82787-518-600x600.png,"Malt, Whisky, Zeer exclusieve bottelingen"
The Ultimate Knockando 2011 11 Years Old #302550 46%,"€46,95",https://slijterijdehelm.nl/winkel/whisky/malt/the-ultimate-knockando-2011-11-years-old-302550-46/,https://slijterijdehelm.nl/wp-content/uploads/2025/11/The-Ultimate-Knockando-2011-11-Years-Old-302550-46-600x600.png,"Malt, Whisky"
Kingsbarns Balcomie Cask Strength,"€69,95",https://slijterijdehelm.nl/winkel/whisky/malt/kingsbarns-balcomie-cask-strength/,https://slijterijdehelm.nl/wp-content/uploads/2025/11/Kingsbarns-Balcomie-Cask-Strength-1-600x600.png,"Malt, Whisky"
"Wolfburn Oloroso Sherry cask 710 part one 51,4%","€89,95",https://slijterijdehelm.nl/winkel/whisky/zeer-exclusieve-bottelingen/wolfburn-oloroso-sherry-cask-710-part-one-514/,https://slijterijdehelm.nl/wp-content/uploads/2025/11/Wolfburn-Oloroso-Sherry-cask-710-part-one-514-600x600.png,"Malt, Whisky, Zeer exclusieve bottelingen"
Tomatin The Rivesaltes Edition 2008,"€89,95",https://slijterijdehelm.nl/winkel/whisky/malt/tomatin-the-rivesaltes-edition-2008/,https://slijterijdehelm.nl/wp-content/uploads/2025/11/Tomatin-The-Rivesaltes-Edition-2008-600x600.png,"Malt, Whisky"
"Johnnie Walker Red Label 0,7 ltr","€16,95",https://slijterijdehelm.nl/winkel/whisky/blended/johnnie-walker-red-label-07-ltr/,https://slijterijdehelm.nl/wp-content/uploads/2025/11/johnnie-walker-red-label-07-liter-600x600.png,"Blended, Whisky"
Tullibardine The Murray Triple Port,"€69,95",https://slijterijdehelm.nl/winkel/whisky/malt/tullibardine-the-murray-triple-port/,https://slijterijdehelm.nl/wp-content/uploads/2025/11/Tullibardine-The-Murray-Triple-Port-600x600.png,"Malt, Whisky"
"Carn Mor Strictly Limited Ardmore 2012 9 years old 47,5%","€65,95",https://slijterijdehelm.nl/winkel/whisky/malt/carn-mor-strictly-limited-ardmore-2012-9-years-old-475/,https://slijterijdehelm.nl/wp-content/uploads/2025/11/Carn-Mor-Strictly-Limited-Ardmore-2012-9-years-old-475-600x600.png,"Malt, Whisky"
"Kilchoman Small Batch French Inspiration #1 49,7%","€119,95",https://slijterijdehelm.nl/winkel/whisky/malt/kilchoman-small-batch-french-inspiration-1-497/,https://slijterijdehelm.nl/wp-content/uploads/2025/11/Kilchoman-Small-Batch-French-Inspiritation-1-497-1-600x600.png,"Malt, Whisky"
The Independent Selection Blended 2010 12 years old 50%,"€49,95",https://slijterijdehelm.nl/winkel/whisky/malt/the-independent-selection-blended-2010-12-years-old-50/,https://slijterijdehelm.nl/wp-content/uploads/2025/11/The-Independent-Selection-Blended-2010-12-years-old-50-600x600.png,"Malt, Whisky"
The Independent Selection Annandale 2015 7 years old 50%,"€82,95",https://slijterijdehelm.nl/winkel/whisky/malt/the-independent-selection-annandale-2015-7-years-old-50/,https://slijterijdehelm.nl/wp-content/uploads/2025/11/The-Independent-Selection-Annandale-2015-7-years-old-50-600x600.png,"Malt, Whisky"
Glenallachie 9 years old 2012 – 2022 Cuvee Cask 48%,"€66,95",https://slijterijdehelm.nl/winkel/whisky/malt/glenallachie-9-years-old-2012-2022-cuvee-cask-48/,https://slijterijdehelm.nl/wp-content/uploads/2025/11/Glenallachie-9-years-old-Cuvee-Cask-48-600x600.png,"Malt, Whisky"
Glen Grant 15 years old 2004 1st edition,"€68,95",https://slijterijdehelm.nl/winkel/whisky/malt/glen-grant-15-years-old-2004-1st-edition/,https://slijterijdehelm.nl/wp-content/uploads/2025/11/Glen-Grant-15-years-old-2004-1st-edition-600x600.png,"Malt, Whisky"
Paddy liter,"€25,95",https://slijterijdehelm.nl/winkel/whisky/blended/paddy-liter/,https://slijterijdehelm.nl/wp-content/uploads/2025/11/Paddy-whisky-liter-600x600.png,"Blended, Whisky"
Whistlepig Fiji Rum cask 12 years old,"€109,95",https://slijterijdehelm.nl/winkel/whisky/bourbon/whistlepig-fiji-rum-cask-12-years-old/,https://slijterijdehelm.nl/wp-content/uploads/2025/11/Whistlepig-Fiji-Rum-cask-12-years-old-600x600.png,"Bourbon, Whisky"
Whistlepig 12 years old,"€119,95",https://slijterijdehelm.nl/winkel/whisky/bourbon/whistlepig-12-years-old/,https://slijterijdehelm.nl/wp-content/uploads/2025/11/Whistlepig-12-years-old-1-600x600.png,"Bourbon, Whisky"
